 +1.002; +0.030; +0.037
 +1.003; +0.023; +0.032
 +0.996; +0.025; +0.041
 +0.997; +0.026; +0.042
 +0.993; +0.031; +0.044
 +0.992; +0.030; +0.038
 +0.998; +0.033; +0.037
 +1.001; +0.027; +0.042
 +1.000; +0.028; +0.037
 +0.998; +0.030; +0.045
 +1.002; +0.020; +0.031
 +1.003; +0.027; +0.040
 +0.999; +0.037; +0.038
 +0.993; +0.027; +0.040
 +0.997; +0.028; +0.034
 +1.009; +0.024; +0.048
 +1.002; +0.032; +0.048
 +1.002; +0.036; +0.040
 +0.998; +0.026; +0.037
 +1.006; +0.021; +0.042
 +0.995; +0.031; +0.037
 +0.993; +0.026; +0.044
 +1.001; +0.034; +0.034
 +1.004; +0.031; +0.039
 +1.000; +0.034; +0.047
 +0.997; +0.029; +0.043
 +1.004; +0.031; +0.040
 +0.993; +0.033; +0.037
 +1.000; +0.031; +0.040
 +0.998; +0.026; +0.035
 +1.003; +0.028; +0.044
 +0.995; +0.029; +0.051
 +1.009; +0.024; +0.042
 +1.000; +0.026; +0.052
 +0.998; +0.024; +0.040
 +1.007; +0.026; +0.049
 +0.991; +0.027; +0.045
 +0.989; +0.030; +0.042
 +0.990; +0.021; +0.040
 +0.996; +0.025; +0.041
 +1.003; +0.035; +0.040
 +0.997; +0.023; +0.045
 +0.994; +0.034; +0.045
 +1.001; +0.026; +0.039
 +1.000; +0.029; +0.028
 +0.998; +0.033; +0.031
 +1.006; +0.030; +0.041
 +0.994; +0.030; +0.036
 +1.000; +0.031; +0.034
 +1.003; +0.031; +0.042
 +1.001; +0.030; +0.031
 +0.998; +0.029; +0.034
 +1.005; +0.029; +0.040
 +1.002; +0.029; +0.040
 +1.001; +0.026; +0.034
 +1.002; +0.031; +0.026
 +0.998; +0.034; +0.040
 +0.997; +0.029; +0.037
 +0.998; +0.034; +0.037
 +1.002; +0.025; +0.040
 +0.993; +0.026; +0.037
 +1.001; +0.030; +0.037
 +0.998; +0.020; +0.037
 +0.998; +0.031; +0.045
 +0.993; +0.029; +0.042
 +1.003; +0.023; +0.034
 +0.997; +0.022; +0.043
 +1.003; +0.031; +0.032
 +0.994; +0.026; +0.025
 +0.990; +0.033; +0.041
 +0.997; +0.031; +0.034
 +1.004; +0.036; +0.040
 +1.001; +0.029; +0.043
 +1.001; +0.028; +0.032
 +1.011; +0.027; +0.040
 +0.998; +0.031; +0.035
 +0.992; +0.040; +0.035
 +0.993; +0.029; +0.033
 +1.004; +0.026; +0.035
 +0.996; +0.026; +0.029
 +1.001; +0.037; +0.030
 +0.995; +0.025; +0.025
 +1.010; +0.026; +0.043
 +1.003; +0.027; +0.041
 +1.007; +0.036; +0.042
 +1.004; +0.024; +0.032
 +0.993; +0.030; +0.038
 +0.999; +0.031; +0.032
 +0.995; +0.024; +0.037
 +0.992; +0.026; +0.023
 +1.007; +0.034; +0.033
 +1.001; +0.032; +0.042
 +0.990; +0.027; +0.040
 +0.996; +0.033; +0.037
 +1.004; +0.032; +0.033
 +1.006; +0.032; +0.034
 +1.004; +0.029; +0.040
 +1.003; +0.028; +0.037
 +0.997; +0.019; +0.032
 +0.994; +0.022; +0.031
 +0.999; +0.036; +0.032
 +0.996; +0.035; +0.035
 +0.996; +0.026; +0.029
 +1.001; +0.025; +0.023
 +1.004; +0.026; +0.031
 +0.996; +0.029; +0.029
 +0.997; +0.029; +0.034
 +1.005; +0.027; +0.032
 +1.004; +0.034; +0.028
 +1.002; +0.029; +0.027
 +1.007; +0.035; +0.042
 +1.005; +0.033; +0.031
 +1.004; +0.029; +0.029
 +0.990; +0.026; +0.038
 +1.004; +0.031; +0.034
 +0.993; +0.028; +0.048
 +1.001; +0.026; +0.039
 +1.004; +0.023; +0.039
 +0.994; +0.031; +0.035
 +1.004; +0.027; +0.042
 +1.000; +0.026; +0.037
 +0.999; +0.032; +0.036
 +0.998; +0.027; +0.035
 +1.005; +0.025; +0.033
 +0.991; +0.025; +0.039
 +0.997; +0.023; +0.045
 +0.996; +0.028; +0.043
 +1.009; +0.026; +0.034
 +1.004; +0.027; +0.038
 +0.998; +0.024; +0.040
 +0.997; +0.023; +0.042
 +0.997; +0.026; +0.041
 +1.001; +0.031; +0.039
 +0.998; +0.028; +0.042
 +1.001; +0.034; +0.036
 +1.003; +0.035; +0.042
 +1.001; +0.034; +0.037
 +0.998; +0.036; +0.046
 +0.996; +0.035; +0.039
 +0.999; +0.021; +0.040
 +1.005; +0.025; +0.029
 +1.001; +0.037; +0.040
 +0.995; +0.026; +0.037
 +1.000; +0.020; +0.042
 +1.006; +0.026; +0.043
 +0.994; +0.026; +0.042
 +0.999; +0.024; +0.047
 +1.001; +0.027; +0.043
 +1.006; +0.029; +0.044
 +0.995; +0.029; +0.051
 +1.001; +0.036; +0.044
 +0.997; +0.037; +0.051
 +0.993; +0.029; +0.048
 +1.000; +0.023; +0.052
 +0.995; +0.028; +0.050
 +1.006; +0.031; +0.048
 +1.004; +0.023; +0.051
 +1.001; +0.032; +0.048
 +0.989; +0.030; +0.051
 +0.996; +0.037; +0.053
 +0.998; +0.030; +0.047
 +0.991; +0.028; +0.045
 +0.994; +0.031; +0.055
 +1.001; +0.031; +0.045
 +0.996; +0.029; +0.044
 +0.999; +0.034; +0.052
 +1.002; +0.031; +0.050
 +1.004; +0.026; +0.052
 +1.000; +0.019; +0.051
 +1.001; +0.032; +0.053
 +0.991; +0.040; +0.051
 +0.990; +0.026; +0.048
 +0.998; +0.023; +0.051
 +1.005; +0.027; +0.064
 +0.992; +0.026; +0.060
 +1.004; +0.035; +0.053
 +0.998; +0.032; +0.056
 +1.008; +0.033; +0.052
 +0.996; +0.030; +0.059
 +0.995; +0.029; +0.046
 +1.007; +0.029; +0.059
 +1.002; +0.034; +0.052
 +0.991; +0.029; +0.055
 +0.999; +0.030; +0.056
 +0.998; +0.024; +0.053
 +0.997; +0.027; +0.048
 +1.002; +0.031; +0.051
 +1.009; +0.029; +0.045
 +1.004; +0.033; +0.049
 +1.006; +0.027; +0.043
 +0.999; +0.027; +0.050
 +0.995; +0.026; +0.048
 +0.996; +0.026; +0.058
 +1.007; +0.029; +0.055
 +1.004; +0.034; +0.053
 +1.005; +0.024; +0.061
 +0.987; +0.023; +0.076
 +0.990; +0.027; +0.069
 +0.982; +0.031; +0.074
 +0.996; +0.027; +0.070
 +0.988; +0.021; +0.067
 +0.980; +0.020; +0.086
 +0.985; +0.024; +0.072
 +0.987; +0.028; +0.061
 +0.993; +0.032; +0.072
 +0.999; +0.031; +0.071
 +0.995; +0.029; +0.076
 +0.990; +0.023; +0.072
 +0.985; +0.026; +0.074
 +0.994; +0.024; +0.060
 +0.989; +0.023; +0.064
 +0.989; +0.021; +0.068
 +0.999; +0.030; +0.059
 +0.998; +0.026; +0.068
 +0.987; +0.020; +0.065
 +0.995; +0.027; +0.062
 +0.994; +0.022; +0.068
 +1.004; +0.031; +0.059
 +1.001; +0.028; +0.053
 +1.001; +0.027; +0.056
 +0.996; +0.025; +0.048
 +1.000; +0.022; +0.064
 +1.000; +0.024; +0.056
 +1.001; +0.025; +0.049
 +1.007; +0.028; +0.048
 +0.996; +0.021; +0.056
 +1.010; +0.034; +0.048
 +0.997; +0.028; +0.055
 +0.998; +0.023; +0.053
 +0.991; +0.033; +0.049
 +1.005; +0.024; +0.059
 +1.006; +0.029; +0.058
 +0.998; +0.020; +0.053
 +0.998; +0.026; +0.061
 +1.004; +0.028; +0.053
 +0.997; +0.018; +0.053
 +0.999; +0.026; +0.060
 +0.999; +0.030; +0.055
 +1.002; +0.026; +0.055
 +0.992; +0.034; +0.059
 +1.000; +0.029; +0.056
 +0.996; +0.029; +0.058
 +0.996; +0.026; +0.056
 +0.987; +0.030; +0.053
 +1.000; +0.031; +0.056
 +1.004; +0.030; +0.052
 +0.992; +0.026; +0.051
 +1.003; +0.027; +0.061
 +0.999; +0.020; +0.059
 +0.996; +0.033; +0.054
 +1.002; +0.023; +0.057
 +1.004; +0.034; +0.048
 +0.995; +0.021; +0.060
 +1.007; +0.027; +0.056
 +1.003; +0.021; +0.052
 +1.001; +0.026; +0.048
 +0.993; +0.035; +0.061
 +1.005; +0.026; +0.046
 +0.990; +0.025; +0.056
 +0.990; +0.027; +0.069
 +0.997; +0.023; +0.054
 +0.996; +0.026; +0.057
 +0.999; +0.027; +0.059
 +0.988; +0.026; +0.055
 +0.992; +0.031; +0.049
 +1.000; +0.023; +0.052
 +0.996; +0.023; +0.060
 +1.001; +0.031; +0.058
 +0.993; +0.037; +0.054
 +1.001; +0.034; +0.049
 +0.993; +0.027; +0.063
 +0.987; +0.029; +0.066
 +0.997; +0.029; +0.059
 +1.000; +0.031; +0.061
 +0.992; +0.023; +0.064
 +0.993; +0.021; +0.064
 +0.999; +0.035; +0.057
 +0.999; +0.025; +0.057
 +1.007; +0.029; +0.061
 +1.000; +0.026; +0.059
 +0.993; +0.028; +0.056
 +0.998; +0.026; +0.057
 +0.993; +0.023; +0.058
 +0.992; +0.026; +0.064
 +0.996; +0.020; +0.063
 +0.996; +0.030; +0.058
 +0.998; +0.029; +0.054
 +1.001; +0.023; +0.064
 +1.008; +0.034; +0.070
 +0.993; +0.026; +0.067
 +1.001; +0.032; +0.059
 +1.003; +0.029; +0.059
 +1.003; +0.023; +0.053
 +1.004; +0.023; +0.059
 +0.997; +0.023; +0.058
 +0.995; +0.026; +0.059
 +1.001; +0.036; +0.047
 +0.996; +0.031; +0.057
 +1.008; +0.019; +0.059
 +0.999; +0.027; +0.058
 +0.994; +0.036; +0.060
 +0.990; +0.028; +0.056
 +0.988; +0.025; +0.061
 +0.994; +0.025; +0.059
 +0.996; +0.031; +0.053
 +1.006; +0.023; +0.054
 +0.995; +0.031; +0.046
 +0.998; +0.031; +0.056
 +1.001; +0.031; +0.052
 +1.007; +0.026; +0.046
 +0.995; +0.029; +0.051
 +0.999; +0.025; +0.051
 +1.003; +0.037; +0.057
 +0.998; +0.026; +0.061
 +0.996; +0.031; +0.056
 +1.004; +0.027; +0.055
 +0.999; +0.030; +0.049
 +0.998; +0.041; +0.051
 +1.005; +0.029; +0.056
 +0.993; +0.025; +0.055
 +0.998; +0.033; +0.059
 +1.002; +0.029; +0.058
 +1.001; +0.026; +0.040
 +1.002; +0.031; +0.045
 +0.995; +0.023; +0.048
 +0.996; +0.027; +0.060
 +0.996; +0.026; +0.052
 +0.988; +0.029; +0.055
 +0.990; +0.032; +0.055
 +0.990; +0.034; +0.061
 +0.995; +0.034; +0.053
 +0.995; +0.021; +0.051
 +0.997; +0.027; +0.046
 +0.994; +0.021; +0.051
 +1.001; +0.026; +0.056
 +1.004; +0.023; +0.049
 +0.995; +0.028; +0.047
 +1.003; +0.023; +0.039
 +1.001; +0.030; +0.050
 +0.994; +0.023; +0.048
 +0.990; +0.028; +0.050
 +0.995; +0.031; +0.053
 +0.997; +0.032; +0.060
 +0.999; +0.025; +0.052
 +1.001; +0.029; +0.044
 +0.998; +0.031; +0.049
 +1.001; +0.020; +0.051
 +0.996; +0.030; +0.056
 +1.000; +0.029; +0.051
 +1.000; +0.029; +0.046
 +0.993; +0.029; +0.055
 +0.996; +0.034; +0.060
 +0.990; +0.033; +0.064
 +0.992; +0.028; +0.061
 +0.997; +0.032; +0.054
 +0.998; +0.022; +0.050
 +0.994; +0.026; +0.046
 +1.002; +0.026; +0.055
 +0.997; +0.029; +0.053
 +1.001; +0.031; +0.046
 +0.990; +0.030; +0.052
 +0.998; +0.029; +0.061
 +1.001; +0.031; +0.052
 +0.999; +0.026; +0.053
 +0.996; +0.022; +0.055
 +1.001; +0.024; +0.056
 +1.008; +0.026; +0.045
 +1.003; +0.027; +0.051
 +1.001; +0.029; +0.045
 +1.007; +0.031; +0.057
 +1.001; +0.024; +0.051
 +0.998; +0.022; +0.057
 +0.999; +0.026; +0.052
 +0.996; +0.031; +0.048
 +0.995; +0.026; +0.056
 +0.995; +0.033; +0.054
 +0.999; +0.031; +0.050
 +0.998; +0.029; +0.053
 +0.994; +0.023; +0.047
 +1.005; +0.017; +0.057
 +0.995; +0.021; +0.050
 +1.000; +0.026; +0.056
 +0.999; +0.020; +0.052
 +1.001; +0.022; +0.054
 +0.997; +0.031; +0.048
 +0.994; +0.027; +0.055
 +1.004; +0.026; +0.052
 +0.996; +0.028; +0.051
 +0.989; +0.033; +0.045
 +0.998; +0.022; +0.058
 +0.996; +0.028; +0.044
 +1.001; +0.021; +0.048
 +0.996; +0.032; +0.045
 +0.996; +0.032; +0.038
 +0.999; +0.034; +0.046
 +0.998; +0.026; +0.037
 +1.007; +0.040; +0.037
 +1.010; +0.036; +0.041
 +0.997; +0.029; +0.034
 +0.990; +0.023; +0.041
 +1.006; +0.035; +0.040
 +1.007; +0.036; +0.039
 +0.996; +0.035; +0.042
 +1.006; +0.026; +0.048
 +0.999; +0.034; +0.042
 +1.009; +0.034; +0.049
 +1.000; +0.028; +0.050
 +0.999; +0.030; +0.045
 +0.993; +0.035; +0.031
 +1.000; +0.029; +0.048
 +0.999; +0.031; +0.047
 +1.003; +0.026; +0.045
 +1.001; +0.024; +0.042
 +1.002; +0.028; +0.040
 +0.998; +0.030; +0.045
 +1.003; +0.025; +0.043
 +0.996; +0.026; +0.045
 +1.001; +0.034; +0.038
 +0.993; +0.036; +0.043
 +0.998; +0.034; +0.045
 +1.009; +0.018; +0.051
 +0.999; +0.028; +0.042
 +1.009; +0.032; +0.051
 +0.988; +0.027; +0.054
 +0.998; +0.029; +0.051
 +1.000; +0.026; +0.051
 +1.002; +0.024; +0.052
 +1.009; +0.026; +0.046
 +1.001; +0.038; +0.047
 +0.994; +0.033; +0.051
 +1.002; +0.025; +0.049
 +0.991; +0.023; +0.053
 +1.006; +0.034; +0.048
 +0.990; +0.028; +0.051
 +1.003; +0.026; +0.055
 +1.000; +0.028; +0.053
 +0.993; +0.035; +0.049
