 +0.042; +1.009; +0.043
 +0.036; +1.009; +0.045
 +0.020; +0.996; +0.042
 +0.007; +0.993; +0.053
 +0.006; +0.986; +0.051
 +0.010; +0.999; +0.047
 +0.026; +1.026; +0.051
 +0.023; +1.034; +0.050
 +0.018; +1.011; +0.053
 +0.018; +1.000; +0.048
 +0.015; +0.974; +0.040
 +0.016; +0.975; +0.030
 +0.011; +0.993; +0.026
 +0.017; +1.001; +0.040
 +0.014; +1.027; +0.048
 +0.022; +1.028; +0.057
 +0.016; +1.022; +0.057
 +0.015; +0.995; +0.060
 +0.010; +0.994; +0.051
 +0.010; +0.983; +0.052
 +0.015; +0.989; +0.050
 +0.020; +0.994; +0.055
 +0.018; +0.995; +0.041
 +0.019; +1.007; +0.066
 +0.017; +1.003; +0.061
 +0.015; +1.008; +0.068
 +0.007; +1.001; +0.070
 +0.015; +0.998; +0.069
 +0.019; +0.997; +0.076
 +0.026; +0.993; +0.071
 +0.020; +0.995; +0.064
 +0.031; +0.996; +0.067
 +0.028; +0.990; +0.075
 +0.024; +0.998; +0.064
 +0.023; +0.997; +0.074
 +0.019; +1.001; +0.080
 +0.028; +1.001; +0.073
 +0.023; +1.003; +0.085
 +0.018; +1.002; +0.075
 +0.024; +1.002; +0.068
 +0.024; +0.987; +0.070
 +0.016; +0.987; +0.063
 +0.022; +0.989; +0.070
 +0.018; +0.985; +0.074
 +0.026; +0.996; +0.065
 +0.005; +1.003; +0.066
 +0.015; +1.011; +0.064
 +0.013; +1.009; +0.073
 +0.011; +0.998; +0.069
 +0.004; +0.996; +0.059
 +0.014; +0.996; +0.064
 +0.004; +0.984; +0.058
 +0.004; +0.994; +0.061
 +0.003; +0.994; +0.063
 +0.005; +0.992; +0.064
 +0.008; +0.994; +0.064
 +0.004; +1.004; +0.078
 +0.010; +0.999; +0.056
 +0.007; +0.993; +0.070
 +0.009; +1.007; +0.064
 +0.011; +0.999; +0.070
 +0.006; +0.995; +0.058
 +0.007; +0.996; +0.066
 +0.009; +0.997; +0.056
 +0.004; +0.998; +0.059
 +0.005; +0.996; +0.063
 +0.008; +0.997; +0.067
 +0.010; +1.003; +0.061
 +0.015; +1.006; +0.058
 +0.013; +1.009; +0.054
 +0.008; +0.997; +0.059
 +0.003; +0.996; +0.059
 +0.007; +0.997; +0.055
 +0.018; +0.993; +0.048
 +0.020; +1.003; +0.047
 +0.014; +1.001; +0.052
 +0.005; +0.998; +0.042
 +0.015; +1.002; +0.046
 +0.007; +0.998; +0.049
 +0.006; +1.002; +0.048
 +0.014; +1.002; +0.051
 +0.006; +1.005; +0.051
 +0.015; +1.003; +0.050
 +0.019; +1.004; +0.057
 +0.019; +1.005; +0.055
 +0.020; +1.003; +0.053
 +0.013; +1.006; +0.048
 +0.018; +1.001; +0.054
 +0.014; +1.000; +0.061
 +0.017; +1.003; +0.062
 +0.018; +1.001; +0.056
 +0.023; +1.006; +0.052
 +0.025; +0.996; +0.051
 +0.036; +1.003; +0.056
 +0.023; +0.993; +0.053
 +0.026; +0.987; +0.056
 +0.026; +0.996; +0.061
 +0.025; +0.996; +0.056
 +0.031; +1.007; +0.059
 +0.030; +1.001; +0.059
 +0.022; +1.004; +0.059
 +0.026; +1.003; +0.065
 +0.028; +0.994; +0.063
 +0.018; +0.995; +0.059
 +0.029; +0.998; +0.063
 +0.024; +1.007; +0.061
 +0.018; +1.001; +0.065
 +0.016; +1.004; +0.059
 +0.019; +1.001; +0.063
 +0.019; +0.996; +0.055
 +0.019; +1.001; +0.061
 +0.011; +0.997; +0.065
 +0.005; +0.994; +0.056
 +0.007; +1.001; +0.066
 +0.004; +1.001; +0.064
 +0.015; +0.994; +0.056
 +0.004; +0.998; +0.054
 +0.004; +0.991; +0.062
 +0.008; +1.002; +0.063
 +0.012; +0.998; +0.060
 +0.010; +1.002; +0.058
 +0.008; +0.998; +0.064
 +0.009; +1.005; +0.056
 +0.009; +0.998; +0.064
 +0.013; +0.995; +0.058
 +0.010; +1.002; +0.062
 +0.017; +0.997; +0.067
 +0.023; +1.000; +0.062
 +0.015; +1.000; +0.060
 +0.020; +1.003; +0.059
 +0.023; +1.002; +0.050
 +0.024; +0.990; +0.060
 +0.024; +0.987; +0.068
 +0.024; +0.990; +0.064
 +0.018; +0.994; +0.060
 +0.026; +1.004; +0.059
 +0.028; +0.993; +0.068
 +0.023; +1.010; +0.070
 +0.026; +1.008; +0.068
 +0.023; +0.994; +0.068
 +0.027; +0.993; +0.070
 +0.023; +0.996; +0.064
 +0.011; +0.989; +0.073
 +0.016; +0.994; +0.062
 +0.017; +1.001; +0.067
 +0.012; +0.999; +0.069
 +0.016; +0.991; +0.075
 +0.019; +0.995; +0.063
 +0.022; +1.003; +0.069
 +0.018; +0.992; +0.065
 +0.014; +1.000; +0.064
 +0.010; +0.999; +0.060
 +0.013; +1.009; +0.059
 +0.014; +0.996; +0.056
 +0.007; +0.996; +0.061
 +0.014; +1.001; +0.051
 +0.010; +1.006; +0.046
 +0.012; +1.001; +0.052
 +0.007; +0.999; +0.048
 +0.015; +1.004; +0.059
 +0.012; +1.004; +0.065
 +0.006; +1.001; +0.052
 +0.008; +0.997; +0.044
 +0.014; +1.001; +0.040
 +0.016; +1.006; +0.054
 +0.009; +1.000; +0.040
 +0.010; +1.004; +0.048
 +0.012; +0.998; +0.049
 +0.011; +1.006; +0.048
 +0.008; +1.015; +0.053
 +0.015; +0.998; +0.053
 +0.021; +1.001; +0.051
 +0.025; +0.993; +0.042
 +0.023; +1.001; +0.043
 +0.011; +0.998; +0.046
 +0.023; +1.009; +0.053
 +0.027; +0.995; +0.051
 +0.029; +1.002; +0.055
 +0.023; +0.996; +0.063
 +0.024; +1.004; +0.056
 +0.018; +1.001; +0.052
 +0.015; +1.005; +0.056
 +0.026; +0.996; +0.056
 +0.022; +1.001; +0.059
 +0.020; +1.002; +0.064
 +0.035; +0.993; +0.059
 +0.029; +0.996; +0.073
 +0.025; +1.004; +0.061
 +0.022; +1.000; +0.064
 +0.020; +1.001; +0.064
 +0.016; +0.997; +0.071
 +0.016; +1.000; +0.067
 +0.014; +0.996; +0.060
 +0.025; +0.990; +0.068
 +0.015; +0.999; +0.069
 +0.018; +1.004; +0.060
 +0.016; +0.984; +0.059
 +0.031; +0.987; +0.065
 +0.011; +0.990; +0.077
 +0.015; +1.001; +0.053
 +0.031; +0.997; +0.061
 +0.023; +0.987; +0.062
 +0.021; +0.987; +0.056
 +0.030; +0.981; +0.054
 +0.025; +0.990; +0.052
 +0.025; +1.004; +0.061
 +0.015; +1.004; +0.062
 +0.008; +0.995; +0.059
 +0.017; +1.005; +0.061
 +0.015; +1.001; +0.056
 +0.008; +1.009; +0.060
 +0.006; +0.999; +0.063
 +0.015; +1.001; +0.067
 +0.017; +0.999; +0.065
 +0.005; +1.000; +0.063
 +0.012; +0.989; +0.064
 +0.018; +0.993; +0.052
 +0.007; +0.996; +0.074
 +0.010; +0.996; +0.074
 +0.012; +1.004; +0.069
 +0.016; +0.993; +0.065
 +0.003; +0.998; +0.072
 +0.006; +0.990; +0.062
 +0.009; +1.003; +0.071
 +0.008; +1.002; +0.066
 +0.003; +1.002; +0.062
 +0.003; +0.998; +0.070
 +0.003; +1.009; +0.070
 +0.001; +1.001; +0.061
 +0.004; +1.001; +0.067
 +0.007; +1.012; +0.068
 +0.016; +0.997; +0.078
 +0.003; +1.008; +0.067
 +0.015; +0.995; +0.070
 +0.003; +0.990; +0.057
 +0.008; +0.994; +0.067
 +0.006; +0.996; +0.057
 +0.013; +1.001; +0.053
 +0.012; +0.998; +0.067
 +0.011; +0.996; +0.059
 +0.018; +0.993; +0.060
 +0.010; +0.999; +0.064
 +0.020; +1.004; +0.075
 +0.014; +0.993; +0.072
 +0.010; +0.995; +0.061
 +0.024; +0.988; +0.066
 +0.020; +0.999; +0.067
 +0.017; +0.994; +0.066
 +0.018; +1.002; +0.063
 +0.025; +0.997; +0.056
 +0.021; +0.998; +0.065
 +0.015; +0.993; +0.061
 +0.021; +1.005; +0.065
 +0.022; +0.998; +0.061
 +0.020; +1.001; +0.062
 +0.020; +0.998; +0.061
 +0.018; +1.007; +0.063
 +0.017; +0.997; +0.059
 +0.020; +0.998; +0.058
 +0.019; +0.999; +0.065
 +0.015; +1.001; +0.055
 +0.013; +0.995; +0.062
 +0.008; +0.994; +0.066
 +0.011; +0.997; +0.055
 +0.010; +0.998; +0.057
 +0.010; +0.994; +0.056
 +0.007; +1.001; +0.054
 +0.015; +0.999; +0.056
 +0.031; +1.012; +0.052
 +0.008; +1.004; +0.059
 +0.005; +1.004; +0.051
 +0.023; +0.994; +0.045
 +0.015; +1.004; +0.054
 +0.012; +1.006; +0.051
 +0.015; +1.004; +0.051
 +0.006; +0.999; +0.057
 +0.007; +1.009; +0.056
 +0.020; +0.999; +0.057
 +0.021; +0.996; +0.053
 +0.018; +1.003; +0.054
 +0.018; +0.993; +0.061
 +0.016; +0.998; +0.049
 +0.018; +0.994; +0.052
 +0.015; +0.991; +0.060
 +0.026; +1.000; +0.060
 +0.023; +0.990; +0.056
 +0.020; +1.007; +0.055
 +0.019; +1.001; +0.051
 +0.017; +1.005; +0.059
 +0.014; +0.999; +0.051
 +0.023; +1.009; +0.061
 +0.010; +0.994; +0.052
 +0.015; +1.001; +0.056
 +0.010; +0.992; +0.053
 +0.015; +0.994; +0.054
 +0.011; +0.999; +0.058
 +0.006; +0.999; +0.049
 +0.011; +1.009; +0.050
 +0.007; +1.007; +0.053
 +0.010; +1.004; +0.051
 +0.011; +1.003; +0.056
 +0.009; +1.002; +0.058
 +0.002; +1.007; +0.051
 +0.016; +0.997; +0.059
 +0.004; +1.004; +0.062
 +0.007; +0.993; +0.067
 +0.007; +0.999; +0.058
 +0.017; +0.996; +0.064
 +0.007; +1.004; +0.061
 +0.011; +0.992; +0.062
 +0.010; +1.000; +0.061
 +0.015; +0.998; +0.059
 +0.010; +0.995; +0.063
 +0.016; +0.994; +0.070
 +0.010; +0.994; +0.060
 +0.009; +0.999; +0.060
 +0.015; +1.000; +0.059
 +0.018; +0.998; +0.070
 +0.015; +0.998; +0.070
 +0.025; +0.992; +0.064
 +0.023; +1.000; +0.057
 +0.019; +0.998; +0.063
 +0.019; +1.001; +0.061
 +0.018; +0.989; +0.065
 +0.014; +0.991; +0.066
 +0.014; +0.996; +0.064
 +0.023; +0.997; +0.062
 +0.022; +0.995; +0.065
 +0.020; +1.001; +0.061
 +0.017; +0.997; +0.058
 +0.018; +0.994; +0.068
 +0.007; +0.998; +0.057
 +0.011; +0.996; +0.064
 +0.028; +0.993; +0.067
 +0.015; +0.991; +0.061
 +0.020; +0.992; +0.059
 +0.018; +1.002; +0.064
 +0.012; +1.000; +0.067
