 -0.020; +1.015; -0.138
 -0.020; +1.016; -0.138
 -0.023; +1.009; -0.125
 -0.024; +1.014; -0.125
 -0.021; +1.013; -0.123
 -0.024; +1.015; -0.130
 -0.018; +1.002; -0.139
 -0.028; +1.000; -0.127
 -0.018; +1.008; -0.116
 -0.015; +1.013; -0.132
 -0.019; +1.020; -0.134
 -0.019; +1.008; -0.122
 -0.021; +1.005; -0.136
 -0.020; +1.013; -0.125
 -0.014; +1.010; -0.120
 -0.020; +1.008; -0.118
 -0.012; +1.018; -0.121
 -0.012; +1.020; -0.124
 -0.008; +1.011; -0.128
 -0.021; +1.011; -0.133
 -0.001; +1.012; -0.124
 -0.016; +1.010; -0.123
 -0.009; +1.017; -0.105
 -0.004; +1.018; -0.117
 -0.009; +1.011; -0.128
 -0.005; +1.022; -0.126
 -0.019; +1.004; -0.127
 -0.011; +1.004; -0.126
 -0.006; +1.011; -0.132
 -0.005; +1.004; -0.132
 -0.008; +1.008; -0.103
 -0.003; +1.016; -0.125
 -0.012; +1.006; -0.123
 -0.004; +1.007; -0.121
 -0.011; +1.009; -0.125
 -0.009; +1.009; -0.110
 -0.014; +1.010; -0.125
 -0.009; +1.009; -0.134
 -0.008; +1.014; -0.121
 -0.007; +1.012; -0.131
 -0.003; +1.013; -0.126
 -0.003; +1.014; -0.123
 -0.003; +1.012; -0.122
 -0.005; +1.009; -0.123
 -0.006; +1.013; -0.124
 -0.007; +1.012; -0.124
 -0.003; +1.013; -0.141
 -0.009; +1.012; -0.133
 -0.003; +1.012; -0.125
 -0.001; +1.008; -0.113
 -0.001; +1.008; -0.135
 -0.007; +1.008; -0.133
 -0.004; +1.009; -0.138
 -0.001; +1.014; -0.126
 -0.007; +1.014; -0.132
 -0.008; +1.015; -0.144
 -0.009; +1.015; -0.131
 +0.004; +1.002; -0.153
 -0.007; +1.012; -0.145
 -0.007; +1.007; -0.148
 -0.002; +1.016; -0.138
 -0.007; +1.020; -0.127
 -0.009; +1.018; -0.147
 -0.006; +1.019; -0.149
 -0.014; +1.008; -0.137
 +0.005; +1.007; -0.139
 -0.001; +1.009; -0.148
 +0.003; +1.012; -0.131
 +0.001; +1.014; -0.127
 -0.005; +1.015; -0.119
 +0.009; +1.000; -0.141
 +0.000; +1.013; -0.137
 -0.002; +1.004; -0.113
 -0.000; +1.017; -0.146
 -0.001; +1.010; -0.117
 +0.001; +1.008; -0.137
 -0.006; +1.009; -0.124
 -0.004; +1.009; -0.119
 -0.009; +0.999; -0.136
 -0.003; +1.014; -0.126
 -0.014; +1.006; -0.125
 -0.014; +1.009; -0.123
 -0.017; +1.011; -0.120
 -0.015; +1.006; -0.109
 -0.008; +1.017; -0.119
 -0.014; +1.015; -0.107
 -0.014; +1.015; -0.115
 -0.014; +1.008; -0.101
 -0.015; +1.014; -0.106
 -0.019; +1.010; -0.111
 -0.015; +1.007; -0.107
 -0.013; +1.002; -0.104
 -0.002; +1.008; -0.115
 -0.019; +1.010; -0.113
 -0.004; +1.016; -0.110
 -0.015; +1.014; -0.101
 -0.011; +1.012; -0.123
 -0.013; +1.020; -0.127
 -0.006; +1.015; -0.121
 -0.016; +1.011; -0.113
 -0.014; +1.018; -0.120
 -0.014; +1.008; -0.117
 -0.005; +1.011; -0.114
 -0.003; +1.013; -0.130
 -0.005; +1.019; -0.119
 -0.008; +1.013; -0.125
 -0.008; +1.015; -0.111
 -0.001; +1.013; -0.117
 -0.016; +1.004; -0.116
 -0.009; +1.013; -0.121
