 +0.987; -0.004; -0.054
 +1.001; -0.002; -0.067
 +1.001; -0.001; -0.061
 +1.000; -0.003; -0.053
 +0.993; -0.004; -0.055
 +1.004; -0.002; -0.048
 +1.004; -0.002; -0.050
 +1.001; -0.002; -0.059
 +0.995; +0.003; -0.056
 +0.998; -0.006; -0.064
 +0.988; -0.003; -0.062
 +0.976; -0.000; -0.059
 +0.994; -0.005; -0.056
 +0.997; -0.005; -0.045
 +1.006; -0.001; -0.066
 +1.002; -0.001; -0.061
 +0.987; -0.003; -0.072
 +0.983; -0.000; -0.061
 +0.977; -0.002; -0.067
 +0.983; -0.003; -0.060
 +0.996; +0.002; -0.060
 +0.995; -0.000; -0.059
 +1.001; -0.003; -0.063
 +0.987; +0.006; -0.069
 +0.988; +0.001; -0.075
 +0.987; -0.001; -0.068
 +0.982; -0.003; -0.068
 +1.000; +0.001; -0.071
 +0.989; -0.002; -0.070
 +0.987; -0.001; -0.067
 +0.981; -0.000; -0.071
 +0.986; -0.003; -0.068
 +0.980; -0.004; -0.067
 +0.990; -0.001; -0.066
 +0.993; -0.003; -0.067
 +0.998; -0.005; -0.074
 +0.995; -0.001; -0.071
 +0.992; -0.003; -0.066
 +0.993; -0.004; -0.075
 +1.004; -0.006; -0.075
 +0.997; +0.001; -0.062
 +0.993; -0.005; -0.069
 +0.991; -0.001; -0.064
 +1.003; -0.002; -0.075
 +1.004; -0.004; -0.069
 +0.998; -0.001; -0.065
 +1.015; -0.001; -0.067
 +1.000; -0.001; -0.064
 +1.006; -0.004; -0.068
 +0.997; -0.003; -0.061
 +0.993; +0.004; -0.067
 +1.001; -0.006; -0.056
 +0.993; -0.005; -0.064
 +1.001; -0.004; -0.062
 +0.998; -0.001; -0.060
 +0.992; -0.003; -0.067
 +0.988; -0.001; -0.060
 +0.991; -0.003; -0.065
 +0.993; +0.001; -0.054
 +0.996; -0.002; -0.067
 +0.998; +0.001; -0.066
 +0.996; -0.001; -0.065
 +0.998; -0.001; -0.065
 +0.998; -0.001; -0.066
 +0.993; +0.002; -0.064
 +0.998; -0.003; -0.067
 +1.005; -0.007; -0.067
 +0.993; -0.003; -0.064
 +0.996; -0.002; -0.070
 +0.997; -0.004; -0.064
 +0.993; -0.001; -0.065
 +0.987; +0.003; -0.068
 +1.003; -0.002; -0.067
 +1.001; -0.003; -0.067
 +0.999; -0.004; -0.071
 +0.993; -0.001; -0.063
 +0.991; -0.003; -0.070
 +0.993; -0.004; -0.072
 +1.000; -0.004; -0.067
 +0.998; -0.003; -0.079
 +0.989; -0.001; -0.075
 +0.995; -0.007; -0.067
 +0.996; -0.001; -0.059
 +0.987; -0.002; -0.061
 +0.992; -0.004; -0.066
 +0.992; -0.006; -0.065
 +0.999; -0.007; -0.059
 +0.992; -0.004; -0.060
 +0.998; -0.005; -0.065
 +0.995; -0.003; -0.056
 +0.993; -0.004; -0.053
 +0.991; -0.000; -0.048
 +0.994; -0.002; -0.051
 +0.997; -0.000; -0.061
 +0.993; -0.005; -0.053
 +0.991; -0.002; -0.056
 +0.993; -0.001; -0.053
 +0.992; -0.002; -0.060
 +0.996; -0.001; -0.049
 +0.996; +0.001; -0.057
 +0.991; -0.003; -0.058
 +0.984; -0.001; -0.059
 +0.996; -0.003; -0.057
 +0.987; +0.001; -0.059
 +0.996; -0.002; -0.056
 +0.995; -0.001; -0.062
 +0.990; -0.004; -0.063
 +0.985; -0.000; -0.066
 +0.990; -0.003; -0.067
 +0.991; -0.004; -0.063
 +0.989; -0.001; -0.068
 +0.994; -0.003; -0.067
 +0.994; -0.003; -0.078
 +0.995; +0.006; -0.065
 +0.998; -0.004; -0.070
 +0.993; -0.003; -0.076
 +0.988; +0.001; -0.070
 +0.985; -0.002; -0.077
 +0.992; -0.002; -0.082
 +0.984; -0.003; -0.077
 +0.996; -0.003; -0.083
 +0.987; -0.004; -0.075
 +0.986; -0.003; -0.068
 +0.991; -0.004; -0.072
 +0.996; -0.003; -0.072
 +0.994; -0.006; -0.078
 +1.005; -0.004; -0.078
 +0.992; -0.006; -0.079
 +0.989; -0.007; -0.064
 +0.997; -0.003; -0.061
 +0.993; -0.004; -0.072
 +0.994; -0.001; -0.065
 +0.993; -0.000; -0.066
 +0.992; -0.003; -0.061
 +0.996; -0.003; -0.061
 +1.003; -0.000; -0.052
 +1.007; -0.002; -0.061
 +0.998; -0.006; -0.056
 +0.996; -0.000; -0.060
 +0.990; -0.002; -0.056
 +0.995; -0.003; -0.060
 +0.998; -0.001; -0.058
 +0.995; -0.003; -0.055
 +1.005; -0.002; -0.054
 +1.002; -0.003; -0.056
 +1.012; -0.003; -0.061
 +1.003; +0.002; -0.057
 +0.991; -0.005; -0.061
 +0.993; -0.000; -0.056
 +0.996; -0.002; -0.057
 +1.001; -0.002; -0.059
 +0.993; -0.003; -0.065
 +0.992; -0.000; -0.064
 +0.994; -0.004; -0.061
 +0.992; -0.001; -0.070
 +0.996; -0.007; -0.060
 +0.991; -0.003; -0.061
 +0.990; -0.003; -0.063
 +0.996; -0.003; -0.056
 +0.996; -0.009; -0.067
