 +0.001; +1.028; +0.010
 +0.003; +1.017; +0.012
 -0.002; +1.016; +0.015
 +0.001; +1.015; +0.008
 -0.004; +1.013; +0.008
 -0.003; +1.017; +0.010
 -0.003; +1.013; +0.012
 -0.004; +1.020; +0.011
 +0.003; +1.009; +0.003
 -0.012; +1.015; +0.008
 -0.001; +1.007; +0.003
 -0.000; +1.017; +0.010
 -0.009; +1.005; +0.017
 -0.010; +1.012; +0.014
 -0.007; +1.017; +0.015
 -0.010; +1.006; +0.015
 -0.009; +1.008; +0.024
 -0.006; +1.011; +0.024
 -0.001; +1.017; +0.029
 +0.002; +1.009; +0.022
 +0.001; +1.015; +0.023
 -0.010; +1.012; +0.020
 -0.001; +1.013; +0.026
 +0.005; +1.007; +0.027
 +0.002; +1.015; +0.025
 +0.002; +1.005; +0.023
 +0.004; +1.012; +0.025
 +0.004; +1.017; +0.026
 +0.010; +1.012; +0.027
 +0.001; +1.017; +0.031
 +0.002; +1.017; +0.026
 +0.004; +0.997; +0.025
 +0.007; +1.003; +0.035
 -0.001; +1.023; +0.020
 +0.003; +1.009; +0.023
 +0.001; +1.017; +0.025
 -0.002; +1.015; +0.026
 -0.005; +1.026; +0.035
 -0.011; +1.031; +0.020
 -0.012; +1.026; +0.020
 +0.005; +1.034; +0.033
 +0.004; +1.038; +0.019
 -0.006; +0.967; +0.014
 -0.009; +0.990; +0.050
 -0.003; +1.029; +0.107
 -0.023; +1.020; +0.108
 -0.006; +1.004; +0.102
 +0.004; +1.010; +0.089
 +0.020; +1.007; +0.058
 +0.004; +0.992; +0.018
 +0.003; +0.997; -0.014
 -0.010; +1.004; -0.051
 +0.005; +1.019; -0.060
 +0.004; +1.047; -0.047
 +0.016; +1.075; -0.019
 +0.022; +1.094; -0.007
 +0.027; +1.095; -0.010
 +0.036; +1.081; -0.011
 +0.039; +1.073; -0.001
 +0.045; +1.067; +0.001
 +0.031; +1.071; +0.007
 +0.035; +1.061; +0.008
 +0.020; +1.056; +0.014
 +0.019; +1.051; +0.023
 +0.014; +1.039; +0.021
 +0.010; +1.030; +0.037
 +0.020; +1.007; +0.061
 +0.009; +1.013; +0.048
 +0.010; +1.011; +0.048
 +0.004; +1.015; +0.042
 +0.019; +1.012; +0.048
 +0.021; +1.028; +0.064
 +0.015; +1.034; +0.059
 +0.026; +1.030; +0.049
 +0.019; +1.037; +0.037
 +0.013; +1.035; +0.027
 +0.007; +1.037; +0.017
 +0.002; +1.045; +0.007
 -0.001; +1.037; +0.007
 -0.007; +1.039; +0.004
 -0.004; +1.037; -0.002
 -0.014; +1.025; +0.004
 -0.025; +1.034; +0.002
 -0.026; +1.026; +0.000
 -0.028; +1.019; +0.001
 -0.029; +1.024; +0.007
 -0.031; +1.014; +0.009
 -0.045; +1.017; +0.007
 -0.040; +1.004; +0.015
 -0.038; +1.016; +0.016
 -0.032; +1.005; +0.014
 -0.023; +1.010; +0.011
 -0.031; +1.012; +0.033
 -0.019; +1.012; +0.037
 -0.005; +1.010; +0.042
 -0.007; +1.017; +0.030
 -0.010; +1.014; +0.028
 -0.001; +1.012; +0.032
 -0.003; +1.012; +0.020
 -0.001; +1.009; +0.030
 -0.000; +1.010; +0.026
 +0.006; +1.020; +0.022
 +0.002; +1.015; +0.023
 +0.004; +1.023; +0.029
 -0.001; +1.020; +0.026
 -0.001; +1.025; +0.024
 +0.003; +1.019; +0.032
 +0.004; +1.021; +0.023
 -0.006; +1.023; +0.026
 -0.011; +1.023; +0.032
 -0.002; +1.027; +0.028
 -0.009; +1.020; +0.024
 -0.024; +1.015; +0.029
 -0.016; +1.026; +0.042
 -0.005; +1.020; +0.039
 -0.013; +1.014; +0.041
 -0.025; +1.023; +0.036
 -0.015; +1.012; +0.032
 -0.014; +1.020; +0.042
 -0.012; +1.035; +0.034
 -0.014; +1.031; +0.044
 -0.001; +1.039; +0.036
 +0.002; +1.031; +0.038
 +0.003; +1.032; +0.034
 +0.009; +1.036; +0.030
 +0.004; +1.047; +0.028
 +0.008; +1.034; +0.030
 +0.003; +1.030; +0.034
 -0.001; +1.034; +0.040
 +0.003; +1.034; +0.029
 +0.003; +1.030; +0.034
 +0.001; +1.025; +0.032
 +0.002; +1.038; +0.037
 -0.001; +1.033; +0.026
 +0.001; +1.018; +0.030
 +0.001; +1.037; +0.028
 +0.006; +1.025; +0.033
 -0.005; +1.024; +0.026
 +0.001; +1.028; +0.029
 +0.003; +1.033; +0.034
 +0.006; +1.028; +0.034
 +0.011; +1.026; +0.029
 +0.004; +1.020; +0.033
 +0.009; +1.018; +0.023
 +0.005; +1.017; +0.029
 +0.009; +1.026; +0.028
 +0.007; +1.015; +0.032
 +0.011; +1.025; +0.023
 +0.007; +1.014; +0.022
 +0.015; +1.020; +0.018
 +0.017; +1.030; +0.019
 +0.018; +1.032; +0.020
 +0.016; +1.039; +0.008
 +0.018; +1.034; +0.016
 +0.007; +1.025; +0.019
 +0.009; +1.031; +0.015
 +0.015; +1.026; +0.017
 +0.007; +1.023; +0.007
 +0.004; +1.016; +0.010
 +0.003; +1.019; +0.018
 +0.001; +1.010; +0.023
 -0.004; +1.020; +0.020
 -0.007; +1.014; +0.009
 -0.015; +1.009; +0.023
 -0.016; +1.001; +0.018
 -0.012; +1.016; +0.022
 -0.016; +1.014; +0.022
 -0.007; +1.014; +0.022
 -0.001; +1.014; +0.026
 -0.001; +1.007; +0.029
 +0.006; +1.015; +0.025
 +0.003; +1.009; +0.027
 +0.005; +1.015; +0.025
 +0.003; +1.011; +0.017
 -0.001; +1.004; +0.023
 -0.004; +1.022; +0.022
 -0.012; +1.011; +0.034
 -0.010; +1.018; +0.023
 -0.014; +1.010; +0.025
 -0.004; +1.010; +0.034
 -0.012; +1.011; +0.027
 -0.020; +1.009; +0.032
 -0.014; +1.004; +0.039
 -0.022; +1.010; +0.044
 -0.018; +1.009; +0.040
 -0.012; +1.005; +0.042
 -0.022; +1.007; +0.042
 -0.020; +1.009; +0.043
 -0.012; +1.009; +0.030
 -0.014; +1.007; +0.026
 -0.008; +1.012; +0.036
 -0.014; +1.025; +0.034
 -0.006; +1.021; +0.035
 -0.007; +1.025; +0.031
 -0.003; +1.023; +0.034
 +0.003; +1.027; +0.030
 +0.002; +1.035; +0.038
 -0.008; +1.034; +0.029
 -0.004; +1.034; +0.031
 -0.002; +1.031; +0.029
 -0.002; +1.028; +0.034
 +0.004; +1.031; +0.025
 +0.003; +1.037; +0.039
 +0.006; +1.030; +0.037
 +0.004; +1.034; +0.031
 +0.013; +1.026; +0.032
 +0.006; +1.032; +0.041
 +0.004; +1.026; +0.040
 +0.005; +1.029; +0.046
 +0.004; +1.025; +0.043
 +0.003; +1.017; +0.048
 +0.004; +1.021; +0.040
 +0.002; +1.031; +0.039
 +0.034; +1.009; +0.051
 +0.001; +1.026; +0.051
